"","age","type_employer","fnlwgt","education","marital","occupation","relationship","race","sex","capital_gain","capital_loss","hr_per_week","country","income"
"15270",3,3,122033,2,4,1,1,1,2,0,0,1,1,"Low"
"15271",1,3,169611,2,2,1,3,1,2,0,0,1,1,"Low"
"15272",1,3,90363,5,2,1,2,1,1,15024,0,1,1,"High"
"15273",2,3,372636,2,1,6,4,2,1,0,0,1,1,"Low"
"15274",2,3,340917,1,2,3,2,1,1,0,0,1,1,"Low"
"15275",2,3,34273,6,1,4,1,1,2,0,1876,29,4,"Low"
"15276",2,3,161027,1,2,7,2,1,1,5178,0,1,1,"High"
"15277",1,3,99844,2,1,3,1,4,1,0,0,1,1,"Low"
"15278",1,3,207685,2,1,5,5,2,2,0,0,1,1,"Low"
"15279",1,3,74680,5,2,3,2,1,1,5178,0,1,1,"High"
"15280",1,2,334273,7,2,4,2,1,1,99999,0,1,1,"High"
"15281",2,3,36069,6,2,6,2,1,1,0,0,1,1,"Low"
"15282",2,3,100563,2,1,3,4,2,1,0,0,1,1,"Low"
"15283",1,3,174308,3,3,3,1,1,1,0,0,1,1,"Low"
"15284",1,2,109413,1,2,3,2,1,1,0,0,1,1,"Low"
"15285",1,1,212600,5,3,7,1,1,1,0,0,1,1,"High"
"15286",1,3,271710,5,1,1,1,1,1,0,0,1,1,"Low"
"15288",2,3,103277,6,1,1,4,1,2,0,0,2,1,"Low"
"15289",1,3,318947,2,3,3,1,1,2,0,0,1,1,"Low"
"15290",1,3,187167,6,2,6,3,1,2,0,0,1,1,"Low"
"15291",1,3,204742,1,2,4,2,1,1,0,0,1,1,"High"
"15292",1,3,282062,3,2,3,2,1,1,0,0,1,1,"Low"
"15294",2,3,280093,3,3,3,1,1,1,0,0,1,3,"Low"
"15295",1,3,202729,2,2,3,2,1,1,0,0,1,1,"Low"
"15296",1,3,205950,2,1,5,4,1,1,0,0,1,1,"Low"
"15297",1,2,392286,6,2,6,2,1,1,0,0,1,1,"High"
"15298",1,2,119207,2,1,2,1,1,1,0,0,1,1,"Low"
"15299",1,3,195554,2,2,3,2,1,1,0,0,1,1,"Low"
"15300",2,3,173005,2,2,1,2,1,1,0,0,1,1,"Low"
"15301",1,3,192862,2,3,2,5,1,2,0,0,1,1,"Low"
"15302",1,3,164712,5,1,3,5,1,1,0,0,1,1,"Low"
"15303",2,3,195808,5,1,3,4,1,1,0,0,1,1,"Low"
"15304",2,3,199444,2,1,1,4,1,2,0,0,1,1,"Low"
"15305",2,3,126346,3,1,5,5,2,2,0,0,1,1,"Low"
"15306",1,3,177675,2,3,1,5,1,2,0,0,1,1,"Low"
"15307",2,3,50341,4,1,6,1,1,2,0,0,2,1,"Low"
"15308",1,3,237943,2,3,3,5,1,1,0,1726,3,1,"Low"
"15309",2,3,126945,5,1,4,1,1,1,0,0,2,1,"Low"
"15312",1,3,267252,5,2,3,2,2,1,0,1902,3,1,"High"
"15313",1,3,174704,3,1,5,1,2,1,0,0,1,1,"Low"
"15314",1,3,124771,2,2,3,2,1,1,0,0,1,1,"Low"
"15315",4,3,200603,2,1,1,6,1,2,0,0,1,1,"Low"
"15316",1,1,165827,7,2,4,2,1,1,7688,0,1,1,"High"
"15317",2,3,301199,5,1,3,4,1,2,0,0,1,1,"Low"
"15318",1,3,215790,5,4,1,6,1,2,0,0,2,1,"Low"
"15319",1,3,87556,1,2,2,2,1,1,7688,0,1,1,"High"
"15320",2,3,111467,5,1,3,1,1,1,0,0,1,1,"Low"
"15321",1,3,82646,7,3,2,1,1,2,0,0,1,1,"High"
"15322",2,3,162282,2,1,3,1,1,1,0,0,1,1,"Low"
"15323",1,4,239074,6,2,5,2,1,1,0,0,1,1,"Low"
"15324",2,3,214925,4,1,2,1,2,1,0,0,1,1,"Low"
"15325",2,3,194247,5,1,6,1,1,1,0,0,1,1,"Low"
"15326",1,3,211531,5,2,2,2,1,1,0,0,1,1,"Low"
"15327",1,1,223267,4,2,4,2,1,1,0,0,1,1,"Low"
"15328",2,3,201635,1,1,2,1,1,2,0,0,1,1,"Low"
"15329",1,2,188738,2,3,3,5,1,1,0,0,1,1,"Low"
"15330",4,3,133055,2,1,5,4,1,2,0,0,1,1,"Low"
"15331",1,3,61761,5,2,3,2,1,1,0,1672,7,1,"Low"
"15332",3,3,103344,1,4,2,1,1,1,10520,0,1,1,"High"
"15333",2,3,109814,1,1,3,4,1,1,0,0,1,1,"Low"
"15334",2,3,225294,2,1,5,4,2,2,0,0,1,1,"Low"
"15335",1,2,97277,8,2,4,2,1,1,0,0,1,1,"High"
"15336",1,3,146711,1,2,4,2,1,1,0,0,1,1,"High"
"15337",2,3,286452,3,1,3,5,1,2,0,0,1,1,"Low"
"15338",1,3,20308,2,1,5,4,1,1,0,0,1,1,"Low"
"15339",1,3,224203,5,4,6,5,2,2,0,0,1,1,"Low"
"15340",1,3,225978,1,1,4,1,2,1,0,0,1,1,"Low"
"15341",2,3,237720,1,1,4,1,1,1,0,0,1,1,"Low"
"15342",1,3,156743,4,2,6,2,1,1,0,0,1,1,"High"
"15343",1,3,509364,3,1,3,1,1,1,0,0,1,3,"Low"
"15344",1,3,144351,4,2,4,2,1,1,0,0,1,1,"High"
"15345",4,3,375515,3,1,6,4,1,2,0,0,2,1,"Low"
"15346",1,2,103529,4,2,7,2,1,1,0,0,1,1,"High"
"15347",2,3,199472,6,1,1,1,1,2,0,0,1,1,"Low"
"15348",1,3,348152,4,2,2,2,1,1,0,0,1,1,"High"
"15349",2,3,221166,3,1,3,4,1,1,0,0,1,1,"Low"
"15350",1,4,341762,1,2,4,2,1,1,7688,0,1,1,"High"
"15352",1,1,159449,2,1,3,5,1,1,0,0,1,1,"Low"
"15353",1,2,110238,1,3,4,1,1,2,0,0,1,1,"High"
"15354",2,3,458558,2,2,3,3,1,2,0,0,1,1,"Low"
"15355",2,4,340217,2,1,1,4,1,2,0,0,1,1,"Low"
"15356",1,3,155106,5,1,3,1,1,1,0,0,1,1,"Low"
"15357",3,3,90523,2,4,3,5,1,1,0,0,1,1,"Low"
"15358",2,3,122756,3,3,3,1,2,1,0,0,1,1,"Low"
"15359",2,3,293828,2,1,5,1,2,2,0,0,1,3,"Low"
"15360",1,3,299291,2,2,3,2,1,1,0,0,1,1,"Low"
"15361",1,4,483261,5,1,1,1,2,1,0,0,1,1,"Low"
"15362",2,3,122038,2,2,3,2,1,1,0,0,1,1,"Low"
"15363",1,3,160647,1,4,7,5,1,2,0,0,1,1,"Low"
"15364",1,3,106541,3,2,5,6,1,1,0,0,1,1,"Low"
"15365",2,3,126945,6,2,7,2,1,1,0,0,1,1,"Low"
"15366",2,3,188505,1,2,4,3,1,2,0,0,1,1,"High"
"15367",1,3,377850,2,2,3,2,1,1,0,0,1,1,"Low"
"15368",2,3,193586,5,1,4,1,1,2,0,0,2,1,"Low"
"15369",2,2,315417,8,1,4,1,1,1,2176,0,1,1,"Low"
"15370",1,2,57233,2,2,2,2,1,1,0,0,1,1,"High"
"15371",1,3,195253,2,2,3,2,1,1,0,0,1,1,"High"
"15372",1,1,172991,2,2,3,2,1,1,0,0,1,1,"Low"
"15373",1,1,223215,5,2,7,2,1,1,0,0,1,1,"Low"
"15374",4,3,95799,3,1,6,4,1,2,0,0,2,1,"Low"
"15375",2,2,213385,5,1,3,4,1,1,0,0,1,1,"Low"
"15376",1,1,202467,2,2,7,2,1,1,0,0,1,1,"High"
"15377",1,2,145574,2,3,2,1,1,1,34095,0,1,1,"Low"
"15378",1,3,147548,2,2,3,2,1,1,0,0,1,1,"Low"
"15379",3,3,105216,5,4,4,1,1,2,0,0,2,1,"Low"
"15380",2,3,77760,2,1,5,5,1,1,0,0,1,1,"Low"
"15381",1,3,167990,3,2,3,2,1,1,0,0,1,4,"Low"
"15382",1,3,167005,2,2,1,2,1,1,0,0,1,1,"High"
"15383",1,3,108435,4,2,4,2,1,1,0,0,1,1,"High"
"15384",1,3,56645,1,4,3,4,3,1,0,0,1,1,"Low"
"15385",1,1,304973,2,2,7,2,1,1,0,0,1,1,"High"
"15386",1,3,42596,2,2,3,2,1,1,0,0,1,1,"Low"
"15387",1,3,220641,5,3,2,5,1,2,0,0,1,1,"Low"
"15388",1,3,101452,4,2,2,2,1,1,15024,0,1,4,"High"
"15389",1,3,188888,1,1,6,1,1,1,0,0,1,1,"High"
"15390",1,1,168790,2,2,3,2,1,1,0,0,1,1,"Low"
"15391",1,3,98361,5,2,3,2,1,1,0,0,1,1,"High"
"15392",2,3,401762,2,1,1,1,1,2,0,0,1,1,"Low"
"15393",1,1,160187,4,4,2,5,2,2,0,0,1,1,"Low"
"15394",2,3,203715,2,1,3,4,1,1,0,0,1,1,"Low"
"15395",1,3,144351,1,2,2,2,1,1,0,0,1,1,"High"
"15396",1,3,420749,2,2,3,2,1,1,0,0,1,5,"Low"
"15397",1,3,106151,3,3,3,4,1,1,0,0,1,1,"Low"
"15398",1,3,362482,6,2,6,2,1,1,0,0,1,1,"Low"
"15399",2,1,38151,5,1,1,4,1,1,0,0,2,1,"Low"
"15400",2,3,42706,5,1,3,1,1,1,0,0,1,1,"Low"
"15401",1,3,126199,5,3,3,5,1,1,1831,0,1,1,"Low"
"15402",2,3,165510,2,3,3,5,1,1,0,0,1,1,"Low"
"15403",1,1,216068,2,3,1,5,1,2,0,0,1,1,"Low"
"15404",2,3,215624,5,1,3,5,3,1,0,0,1,6,"Low"
"15405",1,3,239708,2,3,3,1,1,1,0,0,1,1,"Low"
"15406",1,1,199378,2,2,7,2,1,1,0,0,1,1,"Low"
"15407",1,3,230420,2,1,3,1,1,1,0,0,1,1,"Low"
"15408",2,3,395022,6,3,4,5,1,2,0,0,1,1,"Low"
"15409",1,3,338620,4,2,2,2,1,1,15024,0,1,1,"High"
"15410",3,3,210142,6,2,2,2,1,1,0,0,1,1,"High"
"15411",1,3,446358,5,2,3,2,1,1,0,0,1,3,"Low"
"15412",1,1,352614,6,2,7,2,1,1,0,0,1,1,"High"
"15413",1,3,293528,6,1,7,1,1,2,0,0,1,1,"Low"
"15414",1,1,55395,2,1,3,1,1,1,0,0,1,1,"Low"
"15416",1,3,428405,1,2,2,2,1,1,0,0,1,1,"High"
"15417",1,3,126838,2,1,3,1,1,1,0,0,1,1,"Low"
"15418",1,2,136836,6,3,3,5,2,2,0,0,1,1,"Low"
"15419",1,3,105838,1,2,2,2,1,1,0,0,1,1,"High"
"15420",2,3,139903,1,1,3,5,2,2,0,0,1,1,"Low"
"15421",1,2,106103,5,2,7,2,1,1,0,0,1,1,"High"
"15422",1,3,186824,6,2,6,2,1,1,0,0,1,1,"Low"
"15423",1,3,350387,2,3,3,1,1,1,0,0,2,1,"Low"
"15424",4,3,142912,3,1,5,4,1,1,0,0,1,1,"Low"
"15426",1,2,114937,1,2,2,2,1,1,0,0,1,1,"High"
"15428",1,3,147258,5,1,3,1,1,1,0,1974,3,1,"Low"
"15429",2,3,451996,2,1,3,4,1,1,0,0,1,1,"Low"
"15430",1,3,149833,2,2,2,3,1,2,0,0,1,1,"Low"
"15431",2,3,211968,5,1,6,1,1,2,0,0,2,1,"Low"
"15432",1,3,287908,5,2,3,2,2,1,0,0,1,1,"High"
"15433",1,3,166549,5,2,1,2,1,1,0,0,1,1,"Low"
"15434",1,3,25216,1,3,2,5,1,2,0,0,1,1,"Low"
"15435",2,3,286452,6,3,6,5,1,2,3418,0,1,1,"Low"
"15436",1,3,162034,1,2,6,2,1,1,0,0,1,1,"High"
"15437",2,3,186932,7,2,4,2,1,1,5178,0,1,1,"High"
"15438",1,3,82938,2,2,3,2,1,1,0,0,1,1,"Low"
"15439",2,3,122048,2,1,3,6,1,2,0,0,1,1,"Low"
"15440",1,3,118710,6,3,1,1,1,1,0,0,1,1,"Low"
"15441",1,3,243226,3,3,3,1,1,2,0,0,1,1,"Low"
"15442",3,2,268514,1,3,4,1,1,1,0,0,1,1,"Low"
"15443",2,3,365289,2,3,3,1,1,1,0,0,1,1,"Low"
"15444",2,3,165365,2,2,3,2,3,1,2885,0,1,6,"Low"
"15446",2,3,283757,1,1,1,4,1,1,0,0,1,1,"Low"
"15447",1,4,206553,6,3,7,1,1,1,0,0,1,1,"Low"
"15448",1,3,113364,2,2,3,2,1,1,0,0,1,1,"High"
"15449",2,3,328949,8,2,4,2,1,1,0,0,1,1,"Low"
"15450",2,3,83930,2,1,5,4,1,2,0,0,2,1,"Low"
"15451",1,2,325355,1,2,2,3,1,2,0,1902,3,1,"High"
"15452",2,3,131852,2,1,1,1,1,2,0,0,1,1,"Low"
"15453",3,3,119506,2,3,5,1,1,2,0,0,2,1,"Low"
"15454",1,1,100818,2,2,1,3,1,2,0,0,1,1,"High"
"15455",1,3,162302,5,1,1,1,1,2,0,0,1,1,"Low"
"15456",1,3,182211,2,2,3,2,1,1,0,0,1,1,"High"
"15457",2,2,194205,5,1,5,4,1,2,0,0,1,3,"Low"
"15458",2,3,141040,2,1,6,4,2,2,0,0,1,1,"Low"
"15459",1,3,346033,3,3,1,1,1,1,0,0,1,1,"Low"
"15460",2,3,177125,5,1,1,1,1,1,0,0,1,1,"Low"
"15461",1,3,241174,1,2,4,2,1,1,0,0,1,1,"High"
"15462",1,1,130532,1,4,4,1,1,2,0,0,1,1,"Low"
"15463",1,3,168496,6,2,6,2,1,1,0,0,1,1,"High"
"15464",1,3,362787,2,1,3,5,2,2,0,0,1,1,"Low"
"15466",1,4,48123,5,3,2,1,1,2,0,0,1,1,"Low"
"15467",2,2,173858,5,2,2,2,3,1,0,1902,3,7,"High"
"15468",1,3,207201,1,1,4,1,1,1,0,0,1,1,"High"
"15469",2,3,37933,3,3,5,1,2,2,0,0,1,1,"Low"
"15470",1,3,33323,2,2,3,2,1,1,0,0,1,1,"Low"
"15471",1,3,175943,6,2,2,3,1,2,7298,0,1,1,"High"
"15473",3,1,229110,2,4,2,6,1,2,0,0,1,1,"Low"
"15474",2,3,113511,3,1,3,4,1,1,0,0,1,1,"Low"
"15475",2,3,333677,2,1,3,4,1,1,0,0,1,1,"Low"
"15478",5,3,115023,5,2,4,2,1,1,0,0,1,1,"High"
"15479",2,1,133586,1,2,2,3,1,2,0,0,1,1,"Low"
"15480",1,3,91137,3,1,5,5,2,2,0,0,1,1,"Low"
"15481",2,3,105598,2,1,1,1,1,1,0,0,1,1,"Low"
"15482",1,3,352812,5,2,2,3,1,2,0,1902,3,1,"High"
"15483",1,3,204829,2,3,3,1,1,1,0,0,1,1,"Low"
"15484",1,3,247733,2,3,5,5,2,2,0,0,2,1,"Low"
"15486",1,2,103257,8,2,4,2,1,1,0,0,1,1,"Low"
"15487",1,3,178915,2,1,2,5,1,2,0,0,1,1,"Low"
"15488",1,3,54260,1,2,4,2,1,1,0,0,1,1,"High"
"15489",1,3,55395,5,2,3,2,1,1,0,0,1,1,"Low"
"15490",1,3,233511,1,2,2,2,1,1,0,1977,4,1,"High"
"15491",1,3,318331,2,3,3,1,1,1,0,0,1,1,"Low"
"15492",2,3,195985,2,1,5,1,1,2,0,0,1,1,"Low"
"15493",1,2,38876,2,2,3,2,1,1,0,0,1,1,"Low"
"15494",3,2,81413,2,2,3,2,1,1,0,0,1,1,"Low"
"15495",1,3,172618,8,2,4,2,1,1,0,0,1,1,"High"
"15496",1,3,174717,1,2,4,2,1,1,7688,0,1,1,"High"
"15497",3,3,224984,2,4,1,1,1,2,15831,0,2,5,"High"
"15498",5,3,423297,7,2,4,2,1,1,0,0,1,1,"High"
"15499",1,1,88856,3,1,5,5,2,2,0,0,1,1,"Low"
"15501",1,4,39207,2,1,1,1,1,1,0,0,1,1,"Low"
"15502",1,3,340018,3,1,5,5,2,2,0,0,1,1,"Low"
"15503",2,1,30796,5,1,1,4,1,2,0,0,2,1,"Low"
"15504",1,3,155403,2,2,1,3,2,2,0,0,1,1,"Low"
"15505",2,3,238092,1,1,4,4,1,1,0,0,1,1,"Low"
"15506",1,3,225605,2,2,3,2,1,1,0,0,2,1,"Low"
"15507",1,3,289148,5,3,5,5,1,2,0,0,1,1,"Low"
"15508",1,3,339863,2,2,6,2,1,1,0,0,1,1,"High"
"15509",2,3,178778,1,1,6,1,1,1,0,0,1,1,"High"
"15510",2,3,568490,2,2,3,2,1,1,0,0,1,1,"Low"
"15511",2,1,129345,5,1,7,1,1,1,0,0,1,1,"Low"
"15512",4,3,447882,5,1,1,1,1,2,0,0,2,1,"Low"
"15513",2,3,314165,5,1,2,4,1,1,0,0,2,1,"Low"
"15514",1,4,382859,2,2,3,2,1,1,0,0,1,1,"High"
"15515",1,1,82504,5,2,2,2,1,1,0,0,1,1,"Low"
"15516",1,3,149700,1,2,7,2,1,1,15024,0,1,1,"High"
"15517",3,3,209844,5,3,1,5,1,2,0,0,1,1,"Low"
"15518",1,3,62546,1,2,2,2,1,1,0,0,1,1,"High"
"15519",2,3,228686,3,2,5,2,1,1,0,0,1,1,"Low"
"15520",2,3,326587,5,1,6,1,1,1,0,0,1,1,"Low"
"15521",2,3,202091,2,1,2,4,1,2,0,0,1,1,"Low"
"15522",1,2,310774,1,2,6,2,1,1,0,0,1,1,"Low"
"15523",2,3,450246,2,1,3,4,1,1,0,0,1,1,"Low"
"15525",1,3,142444,5,3,6,5,1,2,0,0,1,1,"High"
"15526",2,3,82246,1,1,2,1,1,1,0,1876,18,1,"Low"
"15527",2,3,192766,2,2,3,2,1,1,0,0,1,1,"Low"
"15528",4,3,53109,3,1,5,4,4,1,0,0,2,1,"Low"
"15530",1,2,298130,2,2,2,2,1,1,0,0,2,1,"Low"
"15531",2,3,135645,1,1,6,1,1,1,0,0,1,1,"Low"
"15532",1,3,265275,5,1,5,4,1,1,0,0,1,1,"Low"
"15534",2,5,232719,2,1,3,4,2,1,0,0,1,1,"Low"
"15535",2,3,167716,2,3,5,5,1,2,0,0,1,1,"Low"
"15536",3,3,107627,5,2,4,2,1,1,0,0,2,1,"Low"
"15537",2,3,129674,5,1,2,1,2,1,0,0,1,3,"Low"
"15538",2,2,114053,5,1,2,1,1,1,0,0,1,1,"Low"
"15539",1,3,202560,2,2,2,3,1,2,0,0,1,1,"High"
"15540",1,3,219902,2,3,3,5,2,2,0,0,1,1,"Low"
"15541",1,2,192654,3,1,3,1,1,1,0,0,2,1,"Low"
"15542",1,2,238966,5,3,2,1,1,1,0,0,1,1,"Low"
"15544",1,3,153484,1,2,3,2,1,1,15024,0,1,1,"High"
"15545",2,3,161874,5,1,2,4,2,1,0,0,1,1,"Low"
"15546",1,3,260106,2,4,6,1,1,2,0,0,1,1,"Low"
"15547",1,2,240374,4,2,6,2,1,1,0,0,1,1,"High"
"15549",1,3,223696,3,3,3,1,5,1,0,0,1,3,"Low"
"15550",1,3,176134,2,2,3,2,2,1,0,0,1,1,"Low"
"15551",1,3,186959,1,2,4,2,1,1,0,0,1,1,"Low"
"15552",1,3,456236,4,2,2,2,1,1,0,0,1,1,"High"
"15553",1,3,98948,1,2,5,3,1,2,0,0,1,1,"Low"
"15554",1,3,166662,8,2,2,2,1,1,0,0,1,1,"High"
"15555",2,3,448626,5,1,6,4,1,1,0,0,1,1,"Low"
"15556",1,3,167482,2,2,5,2,1,1,0,0,1,1,"High"
"15557",1,3,189792,4,2,6,2,1,1,0,0,1,1,"High"
"15558",1,3,399052,3,2,3,3,1,2,0,0,1,1,"Low"
"15559",1,3,104196,1,2,4,2,1,1,0,1887,3,1,"High"
"15560",1,2,152752,3,2,3,2,1,1,0,0,2,1,"Low"
"15561",1,3,268545,2,2,3,2,2,1,0,0,1,3,"Low"
"15562",1,2,148532,1,2,6,2,1,1,0,0,1,1,"High"
"15563",1,1,281784,1,1,7,1,2,1,0,1564,21,1,"High"
"15564",2,3,225724,1,1,1,4,1,2,0,0,2,1,"Low"
"15565",1,3,200192,5,1,5,1,1,2,0,0,1,1,"Low"
"15566",1,2,170850,2,2,6,2,1,1,0,0,1,1,"High"
"15567",2,4,224858,5,2,7,2,1,1,0,0,1,1,"Low"
"15568",5,1,159908,3,4,5,5,1,2,0,0,1,1,"High"
"15569",1,3,115488,2,2,3,2,1,1,0,0,1,1,"Low"
"15570",2,3,1268339,2,3,7,4,2,1,0,0,1,1,"Low"
"15571",1,3,195755,2,3,3,5,1,1,0,0,1,1,"Low"
"15572",1,4,186272,5,2,2,2,1,1,0,0,1,1,"Low"
"15573",1,3,181388,2,3,1,1,1,2,0,0,1,1,"Low"
"15574",1,3,177181,3,2,3,2,1,1,0,0,1,1,"Low"
"15575",3,3,91488,3,2,3,2,2,1,0,0,2,1,"Low"
"15576",1,3,230961,5,2,6,2,1,1,0,0,1,1,"Low"
"15577",3,2,309955,8,2,4,2,1,1,0,2174,5,1,"High"
"15578",1,1,63042,1,2,4,3,1,2,0,0,1,1,"High"
"15579",1,3,29814,3,2,3,2,1,1,0,0,1,1,"Low"
"15582",2,3,191088,1,2,2,3,1,2,0,0,1,1,"High"
"15583",2,3,63814,5,1,1,1,1,2,0,0,2,1,"Low"
"15584",1,3,285865,6,3,5,5,2,2,0,0,1,1,"Low"
"15586",1,4,299831,5,3,1,5,1,2,0,880,3,1,"Low"
"15587",1,3,162741,6,2,4,3,2,2,15024,0,1,1,"High"
"15588",1,3,204990,2,1,7,5,2,2,0,0,1,3,"Low"
"15589",1,2,171315,2,3,3,1,1,1,0,0,1,1,"Low"
"15590",2,3,296462,4,1,4,1,2,1,0,0,1,1,"Low"
"15591",1,3,103860,1,2,2,2,1,1,0,0,1,1,"High"
"15592",1,1,159816,4,2,4,3,1,2,0,1977,16,1,"High"
"15593",1,3,96586,5,2,7,2,1,1,0,0,1,1,"High"
"15594",1,3,202720,3,3,3,5,2,1,0,0,1,3,"Low"
"15596",1,2,379883,4,2,2,2,1,1,0,0,1,3,"High"
"15598",1,3,294121,6,3,3,1,1,2,0,0,1,1,"Low"
"15600",1,3,234387,2,3,2,5,2,2,0,0,1,1,"Low"
"15601",1,2,154537,1,3,5,1,1,2,0,0,2,1,"Low"
"15602",1,3,125856,6,2,2,2,1,1,0,0,1,1,"High"
"15603",1,3,156015,1,1,4,1,1,1,0,0,1,1,"Low"
"15604",1,3,116632,1,3,6,4,1,1,0,0,1,1,"Low"
"15605",1,3,124963,1,2,2,2,1,1,99999,0,1,1,"High"
"15606",1,2,115215,3,3,3,1,1,1,0,0,1,1,"Low"
"15607",2,3,254905,2,2,3,2,1,1,0,0,1,1,"Low"
"15608",2,3,195532,2,1,1,5,1,2,0,0,1,1,"Low"
"15609",2,3,190067,1,1,4,4,1,2,0,1564,3,1,"High"
"15611",1,3,203674,6,3,4,5,1,2,0,880,29,1,"Low"
"15612",2,3,322585,2,1,6,1,1,1,0,0,1,1,"Low"
"15613",1,3,246262,5,2,7,2,1,1,0,0,1,1,"High"
"15615",1,3,139268,5,1,3,4,1,1,0,0,1,1,"Low"
"15616",1,3,188540,1,1,2,1,1,1,0,0,1,1,"Low"
"15618",1,3,94809,5,3,5,5,1,2,0,0,1,1,"Low"
"15619",1,1,265038,8,2,4,2,1,1,0,0,1,1,"High"
"15620",1,3,182566,1,2,6,2,2,1,0,0,1,1,"High"
"15621",1,3,220109,5,2,5,2,1,1,0,1672,22,1,"Low"
"15622",1,3,208470,2,2,2,2,1,1,0,0,1,1,"High"
"15623",1,3,28683,2,2,6,2,1,1,3464,0,1,1,"Low"
"15624",1,3,233571,5,3,2,1,1,2,0,0,1,1,"Low"
"15625",2,3,24562,1,3,5,5,5,2,0,0,1,1,"Low"
"15626",3,1,36364,2,2,3,2,1,1,0,2267,3,1,"Low"
"15627",1,3,168569,8,1,4,1,1,1,0,0,1,1,"Low"
"15628",3,3,167098,1,2,2,2,1,1,0,0,1,1,"High"
"15629",2,3,271579,3,1,3,1,1,1,0,0,1,3,"Low"
"15630",2,3,191355,1,2,6,2,1,1,0,0,1,1,"High"
"15631",2,3,31659,1,2,3,2,1,1,0,1887,4,1,"High"
"15632",1,1,83411,2,2,2,2,1,1,0,0,1,1,"High"
"15633",1,3,40856,6,2,3,2,1,1,0,0,1,1,"High"
"15634",1,3,115605,4,2,4,2,1,1,0,0,1,1,"High"
"15635",2,3,132326,5,2,3,2,1,1,0,0,1,1,"Low"
"15636",1,3,220213,2,4,3,1,1,2,0,0,1,1,"Low"
"15637",1,3,172511,5,2,3,2,1,1,0,0,1,1,"High"
"15638",1,3,156745,5,2,3,2,2,1,0,0,1,1,"Low"
"15639",1,3,218916,8,3,2,1,1,1,0,0,1,1,"Low"
"15640",2,3,306114,5,1,1,4,1,1,0,0,2,1,"Low"
"15641",2,3,196675,2,2,3,2,2,1,0,0,1,1,"Low"
"15642",1,2,73411,8,2,3,2,1,1,0,0,1,1,"Low"
"15643",1,3,184659,2,2,3,2,1,1,0,0,1,1,"High"
"15645",1,3,320451,4,2,2,2,3,1,0,0,1,9,"High"
"15646",1,3,172498,5,3,3,4,1,1,0,0,1,1,"Low"
"15647",2,3,131588,2,1,3,1,2,2,0,0,1,1,"Low"
"15648",1,3,124520,6,3,3,5,1,1,0,0,1,1,"High"
"15649",2,2,93806,5,2,6,2,1,1,0,0,1,1,"Low"
"15650",1,4,173192,6,3,1,1,2,1,0,0,1,1,"Low"
"15651",3,2,198554,5,3,3,1,1,2,0,0,2,1,"Low"
"15652",1,3,26502,1,2,3,2,1,1,0,0,1,1,"High"
"15653",1,3,225267,2,2,4,2,1,1,0,0,1,1,"Low"
"15654",1,3,150042,2,1,1,4,1,2,0,0,1,1,"Low"
"15655",1,3,211319,1,2,2,2,1,1,7298,0,1,1,"High"
"15656",1,3,208358,6,2,6,2,1,1,0,0,1,1,"Low"
"15657",2,3,58115,1,2,6,2,1,1,0,0,1,1,"Low"
"15658",2,3,219267,2,1,5,5,1,2,0,0,1,1,"Low"
"15659",1,4,129573,5,2,1,2,1,1,0,0,1,1,"Low"
"15660",2,1,27834,1,1,7,1,1,1,0,0,1,1,"Low"
"15661",1,2,415037,5,3,2,1,1,1,0,0,1,1,"High"
"15662",1,3,191529,1,3,3,1,1,1,0,0,1,1,"Low"
"15663",3,3,132806,2,4,5,1,1,2,0,0,2,1,"Low"
"15664",1,4,137059,5,1,5,1,1,2,0,0,2,1,"Low"
"15665",1,4,102308,8,2,4,2,1,1,15024,0,1,1,"High"
"15666",2,3,164309,2,1,6,1,1,2,0,0,1,1,"Low"
"15667",1,3,40955,1,2,4,2,1,1,0,0,1,4,"High"
"15668",3,3,141085,2,4,5,1,1,2,0,0,1,1,"Low"
"15669",3,4,258124,4,2,1,2,1,1,0,0,1,5,"High"
"15670",1,3,467579,1,2,2,2,2,1,0,1887,3,1,"High"
"15671",1,3,145139,1,2,3,2,1,1,0,0,1,1,"High"
"15672",1,3,231141,2,2,3,2,1,1,2829,0,1,1,"Low"
"15674",2,3,242207,1,1,7,4,1,2,0,0,1,1,"Low"
"15676",1,3,135416,5,3,1,4,1,2,0,0,1,1,"Low"
"15677",2,3,267284,2,1,3,6,1,1,0,0,1,1,"Low"
"15678",1,3,130812,2,2,2,3,1,2,0,0,1,1,"Low"
"15680",1,1,188823,4,2,4,2,1,1,0,0,1,1,"High"
"15681",2,3,200593,5,1,6,4,1,1,0,0,1,1,"Low"
"15682",1,3,124094,2,2,3,2,1,1,0,0,1,7,"Low"
"15683",2,3,50411,2,1,3,1,1,1,0,0,1,1,"Low"
"15684",1,1,101689,5,3,1,5,1,2,0,0,1,1,"Low"
"15685",1,2,73091,2,3,5,1,2,1,0,1876,5,1,"Low"
"15687",1,3,176969,2,2,3,2,1,1,0,0,1,1,"Low"
"15688",2,3,342709,2,3,3,6,1,1,0,0,1,1,"Low"
"15689",1,2,368561,6,3,3,1,1,1,0,0,1,1,"Low"
"15690",1,3,26915,6,2,2,2,1,1,0,0,1,1,"High"
"15691",1,3,157974,2,1,5,1,2,1,0,0,1,1,"Low"
"15692",1,3,109832,4,2,4,2,1,1,0,1902,3,1,"High"
